,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
220377,1985-12-01,17.872,0.225,Taipei,Taiwan,24.92N,122.36E
220378,1986-01-01,15.755,0.242,Taipei,Taiwan,24.92N,122.36E
220379,1986-02-01,14.826,0.176,Taipei,Taiwan,24.92N,122.36E
220380,1986-03-01,17.378,0.226,Taipei,Taiwan,24.92N,122.36E
220381,1986-04-01,21.446,0.247,Taipei,Taiwan,24.92N,122.36E
220382,1986-05-01,23.886,0.177,Taipei,Taiwan,24.92N,122.36E
220383,1986-06-01,26.419,0.204,Taipei,Taiwan,24.92N,122.36E
220384,1986-07-01,28.15,0.117,Taipei,Taiwan,24.92N,122.36E
220385,1986-08-01,28.15,0.262,Taipei,Taiwan,24.92N,122.36E
220386,1986-09-01,26.196,0.233,Taipei,Taiwan,24.92N,122.36E
220387,1986-10-01,23.409,0.212,Taipei,Taiwan,24.92N,122.36E
220388,1986-11-01,21.38000000000001,0.173,Taipei,Taiwan,24.92N,122.36E
220389,1986-12-01,18.515,0.191,Taipei,Taiwan,24.92N,122.36E
220390,1987-01-01,17.086,0.247,Taipei,Taiwan,24.92N,122.36E
220391,1987-02-01,17.464000000000002,0.174,Taipei,Taiwan,24.92N,122.36E
220392,1987-03-01,19.545,0.15,Taipei,Taiwan,24.92N,122.36E
220393,1987-04-01,21.135,0.161,Taipei,Taiwan,24.92N,122.36E
220394,1987-05-01,23.657,0.205,Taipei,Taiwan,24.92N,122.36E
220395,1987-06-01,25.672,0.207,Taipei,Taiwan,24.92N,122.36E
220396,1987-07-01,28.167,0.122,Taipei,Taiwan,24.92N,122.36E
220397,1987-08-01,28.621,0.316,Taipei,Taiwan,24.92N,122.36E
220398,1987-09-01,25.586,0.223,Taipei,Taiwan,24.92N,122.36E
220399,1987-10-01,25.366,0.16,Taipei,Taiwan,24.92N,122.36E
220400,1987-11-01,22.727,0.1369999999999999,Taipei,Taiwan,24.92N,122.36E
220401,1987-12-01,18.419,0.1669999999999999,Taipei,Taiwan,24.92N,122.36E
220402,1988-01-01,18.314,0.248,Taipei,Taiwan,24.92N,122.36E
220403,1988-02-01,17.41,0.149,Taipei,Taiwan,24.92N,122.36E
220404,1988-03-01,18.009,0.16,Taipei,Taiwan,24.92N,122.36E
220405,1988-04-01,19.987,0.198,Taipei,Taiwan,24.92N,122.36E
220406,1988-05-01,24.792,0.214,Taipei,Taiwan,24.92N,122.36E
220407,1988-06-01,27.426,0.238,Taipei,Taiwan,24.92N,122.36E
220408,1988-07-01,29.024,0.304,Taipei,Taiwan,24.92N,122.36E
220409,1988-08-01,28.22,0.144,Taipei,Taiwan,24.92N,122.36E
220410,1988-09-01,26.459,0.162,Taipei,Taiwan,24.92N,122.36E
220411,1988-10-01,24.328000000000003,0.182,Taipei,Taiwan,24.92N,122.36E
220412,1988-11-01,20.119,0.113,Taipei,Taiwan,24.92N,122.36E
220413,1988-12-01,18.052000000000003,0.165,Taipei,Taiwan,24.92N,122.36E
220414,1989-01-01,17.851999999999997,0.273,Taipei,Taiwan,24.92N,122.36E
220415,1989-02-01,17.183999999999994,0.166,Taipei,Taiwan,24.92N,122.36E
220416,1989-03-01,17.695999999999994,0.244,Taipei,Taiwan,24.92N,122.36E
220417,1989-04-01,21.255,0.225,Taipei,Taiwan,24.92N,122.36E
220418,1989-05-01,23.454,0.209,Taipei,Taiwan,24.92N,122.36E
220419,1989-06-01,26.55,0.232,Taipei,Taiwan,24.92N,122.36E
220420,1989-07-01,28.31,0.185,Taipei,Taiwan,24.92N,122.36E
220421,1989-08-01,28.077,0.316,Taipei,Taiwan,24.92N,122.36E
220422,1989-09-01,26.944000000000003,0.253,Taipei,Taiwan,24.92N,122.36E
220423,1989-10-01,23.51,0.29,Taipei,Taiwan,24.92N,122.36E
220424,1989-11-01,20.94100000000001,0.201,Taipei,Taiwan,24.92N,122.36E
220425,1989-12-01,18.209000000000003,0.201,Taipei,Taiwan,24.92N,122.36E
220426,1990-01-01,17.621,0.235,Taipei,Taiwan,24.92N,122.36E
220427,1990-02-01,18.767,0.197,Taipei,Taiwan,24.92N,122.36E
220428,1990-03-01,18.621,0.222,Taipei,Taiwan,24.92N,122.36E
220429,1990-04-01,20.39,0.114,Taipei,Taiwan,24.92N,122.36E
220430,1990-05-01,23.919,0.196,Taipei,Taiwan,24.92N,122.36E
220431,1990-06-01,26.438,0.162,Taipei,Taiwan,24.92N,122.36E
220432,1990-07-01,28.196,0.16,Taipei,Taiwan,24.92N,122.36E
220433,1990-08-01,28.117,0.236,Taipei,Taiwan,24.92N,122.36E
220434,1990-09-01,26.303,0.335,Taipei,Taiwan,24.92N,122.36E
220435,1990-10-01,23.615,0.27,Taipei,Taiwan,24.92N,122.36E
220436,1990-11-01,22.633000000000006,0.333,Taipei,Taiwan,24.92N,122.36E
220437,1990-12-01,19.079,0.232,Taipei,Taiwan,24.92N,122.36E
220438,1991-01-01,17.159999999999997,0.238,Taipei,Taiwan,24.92N,122.36E
220439,1991-02-01,16.942999999999998,0.143,Taipei,Taiwan,24.92N,122.36E
220440,1991-03-01,19.908,0.234,Taipei,Taiwan,24.92N,122.36E
220441,1991-04-01,21.318,0.181,Taipei,Taiwan,24.92N,122.36E
220442,1991-05-01,24.643,0.213,Taipei,Taiwan,24.92N,122.36E
220443,1991-06-01,27.726,0.2,Taipei,Taiwan,24.92N,122.36E
220444,1991-07-01,28.69,0.218,Taipei,Taiwan,24.92N,122.36E
220445,1991-08-01,28.269,0.179,Taipei,Taiwan,24.92N,122.36E
220446,1991-09-01,26.848000000000003,0.19,Taipei,Taiwan,24.92N,122.36E
220447,1991-10-01,23.079,0.203,Taipei,Taiwan,24.92N,122.36E
220448,1991-11-01,21.055,0.21,Taipei,Taiwan,24.92N,122.36E
220449,1991-12-01,19.275,0.159,Taipei,Taiwan,24.92N,122.36E
220450,1992-01-01,16.865,0.188,Taipei,Taiwan,24.92N,122.36E
220451,1992-02-01,16.459999999999994,0.238,Taipei,Taiwan,24.92N,122.36E
220452,1992-03-01,19.165,0.317,Taipei,Taiwan,24.92N,122.36E
220453,1992-04-01,20.961,0.35,Taipei,Taiwan,24.92N,122.36E
220454,1992-05-01,23.149,0.176,Taipei,Taiwan,24.92N,122.36E
220455,1992-06-01,25.86,0.247,Taipei,Taiwan,24.92N,122.36E
220456,1992-07-01,28.038,0.264,Taipei,Taiwan,24.92N,122.36E
220457,1992-08-01,28.09800000000001,0.13,Taipei,Taiwan,24.92N,122.36E
220458,1992-09-01,26.688,0.308,Taipei,Taiwan,24.92N,122.36E
220459,1992-10-01,22.967,0.114,Taipei,Taiwan,24.92N,122.36E
220460,1992-11-01,20.899,0.239,Taipei,Taiwan,24.92N,122.36E
220461,1992-12-01,19.567,0.402,Taipei,Taiwan,24.92N,122.36E
220462,1993-01-01,16.529,0.273,Taipei,Taiwan,24.92N,122.36E
220463,1993-02-01,17.759,0.145,Taipei,Taiwan,24.92N,122.36E
220464,1993-03-01,18.209,0.213,Taipei,Taiwan,24.92N,122.36E
220465,1993-04-01,20.744,0.185,Taipei,Taiwan,24.92N,122.36E
220466,1993-05-01,24.26,0.319,Taipei,Taiwan,24.92N,122.36E
220467,1993-06-01,26.846,0.202,Taipei,Taiwan,24.92N,122.36E
220468,1993-07-01,28.733,0.15,Taipei,Taiwan,24.92N,122.36E
220469,1993-08-01,28.546000000000006,0.216,Taipei,Taiwan,24.92N,122.36E
220470,1993-09-01,26.861,0.15,Taipei,Taiwan,24.92N,122.36E
220471,1993-10-01,23.65,0.242,Taipei,Taiwan,24.92N,122.36E
220472,1993-11-01,22.685,0.236,Taipei,Taiwan,24.92N,122.36E
220473,1993-12-01,18.377,0.161,Taipei,Taiwan,24.92N,122.36E
220474,1994-01-01,17.450999999999997,0.266,Taipei,Taiwan,24.92N,122.36E
220475,1994-02-01,17.518,0.18,Taipei,Taiwan,24.92N,122.36E
220476,1994-03-01,17.774,0.208,Taipei,Taiwan,24.92N,122.36E
220477,1994-04-01,23.046,0.146,Taipei,Taiwan,24.92N,122.36E
220478,1994-05-01,24.626,0.124,Taipei,Taiwan,24.92N,122.36E
220479,1994-06-01,27.132,0.17,Taipei,Taiwan,24.92N,122.36E
220480,1994-07-01,28.506,0.141,Taipei,Taiwan,24.92N,122.36E
220481,1994-08-01,27.974,0.11,Taipei,Taiwan,24.92N,122.36E
220482,1994-09-01,25.965,0.232,Taipei,Taiwan,24.92N,122.36E
220483,1994-10-01,23.774,0.129,Taipei,Taiwan,24.92N,122.36E
220484,1994-11-01,22.86,0.173,Taipei,Taiwan,24.92N,122.36E
220485,1994-12-01,20.834000000000003,0.279,Taipei,Taiwan,24.92N,122.36E
220486,1995-01-01,16.962999999999994,0.253,Taipei,Taiwan,24.92N,122.36E
220487,1995-02-01,15.652,0.175,Taipei,Taiwan,24.92N,122.36E
220488,1995-03-01,18.091,0.139,Taipei,Taiwan,24.92N,122.36E
220489,1995-04-01,22.054,0.214,Taipei,Taiwan,24.92N,122.36E
220490,1995-05-01,23.625,0.141,Taipei,Taiwan,24.92N,122.36E
220491,1995-06-01,26.696,0.129,Taipei,Taiwan,24.92N,122.36E
220492,1995-07-01,27.994,0.139,Taipei,Taiwan,24.92N,122.36E
220493,1995-08-01,27.948,0.195,Taipei,Taiwan,24.92N,122.36E
220494,1995-09-01,26.877,0.194,Taipei,Taiwan,24.92N,122.36E
220495,1995-10-01,24.87,0.156,Taipei,Taiwan,24.92N,122.36E
220496,1995-11-01,20.814,0.159,Taipei,Taiwan,24.92N,122.36E
220497,1995-12-01,17.689,0.174,Taipei,Taiwan,24.92N,122.36E
220498,1996-01-01,17.273999999999994,0.241,Taipei,Taiwan,24.92N,122.36E
220499,1996-02-01,16.172,0.162,Taipei,Taiwan,24.92N,122.36E
220500,1996-03-01,19.253,0.114,Taipei,Taiwan,24.92N,122.36E
220501,1996-04-01,19.169,0.209,Taipei,Taiwan,24.92N,122.36E
220502,1996-05-01,22.67,0.094,Taipei,Taiwan,24.92N,122.36E
220503,1996-06-01,27.787,0.091,Taipei,Taiwan,24.92N,122.36E
220504,1996-07-01,28.667,0.205,Taipei,Taiwan,24.92N,122.36E
220505,1996-08-01,27.99,0.258,Taipei,Taiwan,24.92N,122.36E
220506,1996-09-01,27.195,0.201,Taipei,Taiwan,24.92N,122.36E
220507,1996-10-01,24.628,0.172,Taipei,Taiwan,24.92N,122.36E
220508,1996-11-01,22.656,0.202,Taipei,Taiwan,24.92N,122.36E
220509,1996-12-01,18.551,0.312,Taipei,Taiwan,24.92N,122.36E
220510,1997-01-01,16.921999999999993,0.186,Taipei,Taiwan,24.92N,122.36E
220511,1997-02-01,16.988,0.246,Taipei,Taiwan,24.92N,122.36E
220512,1997-03-01,19.741,0.182,Taipei,Taiwan,24.92N,122.36E
220513,1997-04-01,21.719,0.146,Taipei,Taiwan,24.92N,122.36E
220514,1997-05-01,24.814,0.28,Taipei,Taiwan,24.92N,122.36E
220515,1997-06-01,25.743,0.254,Taipei,Taiwan,24.92N,122.36E
220516,1997-07-01,27.967,0.245,Taipei,Taiwan,24.92N,122.36E
220517,1997-08-01,28.115,0.171,Taipei,Taiwan,24.92N,122.36E
220518,1997-09-01,25.76,0.272,Taipei,Taiwan,24.92N,122.36E
220519,1997-10-01,24.17,0.268,Taipei,Taiwan,24.92N,122.36E
220520,1997-11-01,22.737,0.198,Taipei,Taiwan,24.92N,122.36E
220521,1997-12-01,19.610000000000007,0.172,Taipei,Taiwan,24.92N,122.36E
220522,1998-01-01,17.717999999999996,0.236,Taipei,Taiwan,24.92N,122.36E
220523,1998-02-01,18.019,0.224,Taipei,Taiwan,24.92N,122.36E
220524,1998-03-01,19.761,0.271,Taipei,Taiwan,24.92N,122.36E
220525,1998-04-01,23.511,0.206,Taipei,Taiwan,24.92N,122.36E
220526,1998-05-01,25.376,0.158,Taipei,Taiwan,24.92N,122.36E
220527,1998-06-01,26.975,0.204,Taipei,Taiwan,24.92N,122.36E
220528,1998-07-01,29.15,0.155,Taipei,Taiwan,24.92N,122.36E
220529,1998-08-01,29.275,0.1669999999999999,Taipei,Taiwan,24.92N,122.36E
220530,1998-09-01,26.861,0.264,Taipei,Taiwan,24.92N,122.36E
220531,1998-10-01,25.282,0.242,Taipei,Taiwan,24.92N,122.36E
220532,1998-11-01,23.123,0.151,Taipei,Taiwan,24.92N,122.36E
220533,1998-12-01,20.356,0.177,Taipei,Taiwan,24.92N,122.36E
220534,1999-01-01,18.3,0.205,Taipei,Taiwan,24.92N,122.36E
220535,1999-02-01,17.58,0.212,Taipei,Taiwan,24.92N,122.36E
220536,1999-03-01,20.325,0.133,Taipei,Taiwan,24.92N,122.36E
220537,1999-04-01,21.692,0.22,Taipei,Taiwan,24.92N,122.36E
220538,1999-05-01,23.144,0.155,Taipei,Taiwan,24.92N,122.36E
220539,1999-06-01,26.922,0.191,Taipei,Taiwan,24.92N,122.36E
220540,1999-07-01,28.107000000000006,0.249,Taipei,Taiwan,24.92N,122.36E
220541,1999-08-01,27.992,0.275,Taipei,Taiwan,24.92N,122.36E
220542,1999-09-01,27.165,0.1669999999999999,Taipei,Taiwan,24.92N,122.36E
220543,1999-10-01,24.986,0.208,Taipei,Taiwan,24.92N,122.36E
220544,1999-11-01,21.887,0.16,Taipei,Taiwan,24.92N,122.36E
220545,1999-12-01,18.342,0.138,Taipei,Taiwan,24.92N,122.36E
220546,2000-01-01,18.086,0.235,Taipei,Taiwan,24.92N,122.36E
220547,2000-02-01,16.874000000000002,0.15,Taipei,Taiwan,24.92N,122.36E
220548,2000-03-01,19.186,0.275,Taipei,Taiwan,24.92N,122.36E
220549,2000-04-01,21.147,0.217,Taipei,Taiwan,24.92N,122.36E
220550,2000-05-01,24.224,0.285,Taipei,Taiwan,24.92N,122.36E
220551,2000-06-01,26.927,0.32,Taipei,Taiwan,24.92N,122.36E
220552,2000-07-01,28.059,0.215,Taipei,Taiwan,24.92N,122.36E
220553,2000-08-01,27.867,0.319,Taipei,Taiwan,24.92N,122.36E
220554,2000-09-01,26.369,0.177,Taipei,Taiwan,24.92N,122.36E
220555,2000-10-01,25.534,0.199,Taipei,Taiwan,24.92N,122.36E
220556,2000-11-01,22.606,0.249,Taipei,Taiwan,24.92N,122.36E
220557,2000-12-01,20.265,0.248,Taipei,Taiwan,24.92N,122.36E
220558,2001-01-01,18.336,0.306,Taipei,Taiwan,24.92N,122.36E
220559,2001-02-01,18.396,0.297,Taipei,Taiwan,24.92N,122.36E
220560,2001-03-01,19.307,0.1639999999999999,Taipei,Taiwan,24.92N,122.36E
220561,2001-04-01,21.631,0.261,Taipei,Taiwan,24.92N,122.36E
220562,2001-05-01,24.452,0.161,Taipei,Taiwan,24.92N,122.36E
220563,2001-06-01,27.3,0.294,Taipei,Taiwan,24.92N,122.36E
220564,2001-07-01,28.512,0.279,Taipei,Taiwan,24.92N,122.36E
220565,2001-08-01,28.934,0.442,Taipei,Taiwan,24.92N,122.36E
220566,2001-09-01,26.38,0.34,Taipei,Taiwan,24.92N,122.36E
220567,2001-10-01,24.397,0.143,Taipei,Taiwan,24.92N,122.36E
220568,2001-11-01,21.371,0.256,Taipei,Taiwan,24.92N,122.36E
220569,2001-12-01,18.825000000000006,0.217,Taipei,Taiwan,24.92N,122.36E
220570,2002-01-01,17.266,0.165,Taipei,Taiwan,24.92N,122.36E
220571,2002-02-01,18.252,0.21,Taipei,Taiwan,24.92N,122.36E
220572,2002-03-01,20.96,0.189,Taipei,Taiwan,24.92N,122.36E
220573,2002-04-01,23.244,0.126,Taipei,Taiwan,24.92N,122.36E
220574,2002-05-01,25.345,0.232,Taipei,Taiwan,24.92N,122.36E
220575,2002-06-01,27.442,0.133,Taipei,Taiwan,24.92N,122.36E
220576,2002-07-01,28.207,0.202,Taipei,Taiwan,24.92N,122.36E
220577,2002-08-01,28.334000000000003,0.181,Taipei,Taiwan,24.92N,122.36E
220578,2002-09-01,26.861,0.326,Taipei,Taiwan,24.92N,122.36E
220579,2002-10-01,24.586,0.297,Taipei,Taiwan,24.92N,122.36E
220580,2002-11-01,21.381,0.159,Taipei,Taiwan,24.92N,122.36E
220581,2002-12-01,19.487,0.18,Taipei,Taiwan,24.92N,122.36E
220582,2003-01-01,16.712999999999994,0.3229999999999999,Taipei,Taiwan,24.92N,122.36E
220583,2003-02-01,18.29,0.204,Taipei,Taiwan,24.92N,122.36E
220584,2003-03-01,18.556,0.18,Taipei,Taiwan,24.92N,122.36E
220585,2003-04-01,22.622,0.21,Taipei,Taiwan,24.92N,122.36E
220586,2003-05-01,24.367,0.188,Taipei,Taiwan,24.92N,122.36E
220587,2003-06-01,26.235,0.332,Taipei,Taiwan,24.92N,122.36E
220588,2003-07-01,29.506,0.329,Taipei,Taiwan,24.92N,122.36E
220589,2003-08-01,28.969,0.116,Taipei,Taiwan,24.92N,122.36E
220590,2003-09-01,27.915,0.49,Taipei,Taiwan,24.92N,122.36E
220591,2003-10-01,24.347,0.62,Taipei,Taiwan,24.92N,122.36E
220592,2003-11-01,22.731,0.121,Taipei,Taiwan,24.92N,122.36E
220593,2003-12-01,18.418000000000006,0.224,Taipei,Taiwan,24.92N,122.36E
220594,2004-01-01,16.642,0.326,Taipei,Taiwan,24.92N,122.36E
220595,2004-02-01,18.223,0.207,Taipei,Taiwan,24.92N,122.36E
220596,2004-03-01,18.494,0.261,Taipei,Taiwan,24.92N,122.36E
220597,2004-04-01,21.423,0.333,Taipei,Taiwan,24.92N,122.36E
220598,2004-05-01,25.35,0.16,Taipei,Taiwan,24.92N,122.36E
220599,2004-06-01,26.541,0.1689999999999999,Taipei,Taiwan,24.92N,122.36E
220600,2004-07-01,28.172,0.185,Taipei,Taiwan,24.92N,122.36E
220601,2004-08-01,28.416,0.234,Taipei,Taiwan,24.92N,122.36E
220602,2004-09-01,26.576,0.234,Taipei,Taiwan,24.92N,122.36E
220603,2004-10-01,23.213,0.174,Taipei,Taiwan,24.92N,122.36E
220604,2004-11-01,22.511000000000006,0.183,Taipei,Taiwan,24.92N,122.36E
220605,2004-12-01,19.605,0.214,Taipei,Taiwan,24.92N,122.36E
220606,2005-01-01,16.395999999999994,0.152,Taipei,Taiwan,24.92N,122.36E
220607,2005-02-01,17.134,0.225,Taipei,Taiwan,24.92N,122.36E
220608,2005-03-01,17.069000000000003,0.189,Taipei,Taiwan,24.92N,122.36E
220609,2005-04-01,22.002,0.119,Taipei,Taiwan,24.92N,122.36E
220610,2005-05-01,25.016,0.233,Taipei,Taiwan,24.92N,122.36E
220611,2005-06-01,26.8,0.146,Taipei,Taiwan,24.92N,122.36E
220612,2005-07-01,28.321,0.244,Taipei,Taiwan,24.92N,122.36E
220613,2005-08-01,27.94,0.099,Taipei,Taiwan,24.92N,122.36E
220614,2005-09-01,27.694000000000003,0.186,Taipei,Taiwan,24.92N,122.36E
220615,2005-10-01,24.795,0.154,Taipei,Taiwan,24.92N,122.36E
220616,2005-11-01,23.051,0.231,Taipei,Taiwan,24.92N,122.36E
220617,2005-12-01,17.175,0.172,Taipei,Taiwan,24.92N,122.36E
220618,2006-01-01,18.145,0.214,Taipei,Taiwan,24.92N,122.36E
220619,2006-02-01,18.173,0.203,Taipei,Taiwan,24.92N,122.36E
220620,2006-03-01,18.884,0.343,Taipei,Taiwan,24.92N,122.36E
220621,2006-04-01,22.334,0.447,Taipei,Taiwan,24.92N,122.36E
220622,2006-05-01,24.604,0.428,Taipei,Taiwan,24.92N,122.36E
220623,2006-06-01,26.69,0.244,Taipei,Taiwan,24.92N,122.36E
220624,2006-07-01,28.454,0.4,Taipei,Taiwan,24.92N,122.36E
220625,2006-08-01,28.485000000000007,0.57,Taipei,Taiwan,24.92N,122.36E
220626,2006-09-01,26.596,0.237,Taipei,Taiwan,24.92N,122.36E
220627,2006-10-01,25.412,0.312,Taipei,Taiwan,24.92N,122.36E
220628,2006-11-01,23.123,0.461,Taipei,Taiwan,24.92N,122.36E
220629,2006-12-01,19.646,0.337,Taipei,Taiwan,24.92N,122.36E
220630,2007-01-01,17.918,0.346,Taipei,Taiwan,24.92N,122.36E
220631,2007-02-01,19.384,0.224,Taipei,Taiwan,24.92N,122.36E
220632,2007-03-01,20.012,0.34,Taipei,Taiwan,24.92N,122.36E
220633,2007-04-01,20.746,0.322,Taipei,Taiwan,24.92N,122.36E
220634,2007-05-01,24.79,0.378,Taipei,Taiwan,24.92N,122.36E
220635,2007-06-01,26.995,0.21,Taipei,Taiwan,24.92N,122.36E
220636,2007-07-01,29.433000000000003,0.301,Taipei,Taiwan,24.92N,122.36E
220637,2007-08-01,28.017000000000003,0.156,Taipei,Taiwan,24.92N,122.36E
220638,2007-09-01,27.08,0.215,Taipei,Taiwan,24.92N,122.36E
220639,2007-10-01,24.745,0.17,Taipei,Taiwan,24.92N,122.36E
220640,2007-11-01,21.499,0.235,Taipei,Taiwan,24.92N,122.36E
220641,2007-12-01,19.97,0.165,Taipei,Taiwan,24.92N,122.36E
220642,2008-01-01,17.726999999999997,0.293,Taipei,Taiwan,24.92N,122.36E
220643,2008-02-01,15.526,0.189,Taipei,Taiwan,24.92N,122.36E
220644,2008-03-01,19.254,0.209,Taipei,Taiwan,24.92N,122.36E
220645,2008-04-01,21.877,0.252,Taipei,Taiwan,24.92N,122.36E
220646,2008-05-01,24.234,0.191,Taipei,Taiwan,24.92N,122.36E
220647,2008-06-01,26.918000000000003,0.197,Taipei,Taiwan,24.92N,122.36E
220648,2008-07-01,28.32,0.215,Taipei,Taiwan,24.92N,122.36E
220649,2008-08-01,28.447000000000006,0.206,Taipei,Taiwan,24.92N,122.36E
220650,2008-09-01,27.284,0.27,Taipei,Taiwan,24.92N,122.36E
220651,2008-10-01,25.509,0.15,Taipei,Taiwan,24.92N,122.36E
220652,2008-11-01,22.132,0.205,Taipei,Taiwan,24.92N,122.36E
220653,2008-12-01,19.022,0.192,Taipei,Taiwan,24.92N,122.36E
220654,2009-01-01,16.624000000000002,0.204,Taipei,Taiwan,24.92N,122.36E
220655,2009-02-01,20.221,0.304,Taipei,Taiwan,24.92N,122.36E
220656,2009-03-01,19.151,0.291,Taipei,Taiwan,24.92N,122.36E
220657,2009-04-01,20.708,0.328,Taipei,Taiwan,24.92N,122.36E
220658,2009-05-01,24.126,0.267,Taipei,Taiwan,24.92N,122.36E
220659,2009-06-01,26.955,0.143,Taipei,Taiwan,24.92N,122.36E
220660,2009-07-01,28.586,0.441,Taipei,Taiwan,24.92N,122.36E
220661,2009-08-01,28.571,0.331,Taipei,Taiwan,24.92N,122.36E
220662,2009-09-01,28.212,0.298,Taipei,Taiwan,24.92N,122.36E
220663,2009-10-01,24.571,0.226,Taipei,Taiwan,24.92N,122.36E
220664,2009-11-01,21.876,0.243,Taipei,Taiwan,24.92N,122.36E
220665,2009-12-01,18.026,0.189,Taipei,Taiwan,24.92N,122.36E
220666,2010-01-01,17.694999999999997,0.193,Taipei,Taiwan,24.92N,122.36E
220667,2010-02-01,18.69,0.202,Taipei,Taiwan,24.92N,122.36E
220668,2010-03-01,19.867,0.245,Taipei,Taiwan,24.92N,122.36E
220669,2010-04-01,20.45,0.176,Taipei,Taiwan,24.92N,122.36E
220670,2010-05-01,24.295,0.281,Taipei,Taiwan,24.92N,122.36E
220671,2010-06-01,25.776,0.3,Taipei,Taiwan,24.92N,122.36E
220672,2010-07-01,28.72300000000001,0.24,Taipei,Taiwan,24.92N,122.36E
220673,2010-08-01,28.782,0.4270000000000001,Taipei,Taiwan,24.92N,122.36E
220674,2010-09-01,27.62,0.202,Taipei,Taiwan,24.92N,122.36E
220675,2010-10-01,24.359,0.213,Taipei,Taiwan,24.92N,122.36E
220676,2010-11-01,21.56900000000001,0.22,Taipei,Taiwan,24.92N,122.36E
220677,2010-12-01,18.203000000000007,0.294,Taipei,Taiwan,24.92N,122.36E
220678,2011-01-01,14.872999999999998,0.287,Taipei,Taiwan,24.92N,122.36E
220679,2011-02-01,17.485,0.235,Taipei,Taiwan,24.92N,122.36E
220680,2011-03-01,16.698,0.316,Taipei,Taiwan,24.92N,122.36E
220681,2011-04-01,20.821,0.248,Taipei,Taiwan,24.92N,122.36E
220682,2011-05-01,23.767,0.254,Taipei,Taiwan,24.92N,122.36E
220683,2011-06-01,27.449,0.311,Taipei,Taiwan,24.92N,122.36E
220684,2011-07-01,28.328000000000007,0.248,Taipei,Taiwan,24.92N,122.36E
220685,2011-08-01,28.711,0.196,Taipei,Taiwan,24.92N,122.36E
220686,2011-09-01,26.997,0.187,Taipei,Taiwan,24.92N,122.36E
220687,2011-10-01,24.218000000000004,0.201,Taipei,Taiwan,24.92N,122.36E
220688,2011-11-01,23.331,0.281,Taipei,Taiwan,24.92N,122.36E
220689,2011-12-01,17.944000000000006,0.396,Taipei,Taiwan,24.92N,122.36E
220690,2012-01-01,16.959,0.341,Taipei,Taiwan,24.92N,122.36E
220691,2012-02-01,17.247999999999998,0.354,Taipei,Taiwan,24.92N,122.36E
220692,2012-03-01,19.328,0.381,Taipei,Taiwan,24.92N,122.36E
220693,2012-04-01,22.457,0.36,Taipei,Taiwan,24.92N,122.36E
220694,2012-05-01,24.708,0.34,Taipei,Taiwan,24.92N,122.36E
220695,2012-06-01,26.403,0.347,Taipei,Taiwan,24.92N,122.36E
220696,2012-07-01,28.763,0.27,Taipei,Taiwan,24.92N,122.36E
220697,2012-08-01,28.035,0.242,Taipei,Taiwan,24.92N,122.36E
220698,2012-09-01,26.544,0.376,Taipei,Taiwan,24.92N,122.36E
220699,2012-10-01,23.852,0.81,Taipei,Taiwan,24.92N,122.36E
220700,2012-11-01,21.322000000000006,0.327,Taipei,Taiwan,24.92N,122.36E
220701,2012-12-01,18.172,0.383,Taipei,Taiwan,24.92N,122.36E
220702,2013-01-01,17.020999999999994,0.379,Taipei,Taiwan,24.92N,122.36E
220703,2013-02-01,18.868,0.662,Taipei,Taiwan,24.92N,122.36E
220704,2013-03-01,20.052,0.471,Taipei,Taiwan,24.92N,122.36E
220705,2013-04-01,20.64,1.161,Taipei,Taiwan,24.92N,122.36E
220706,2013-05-01,24.518,0.384,Taipei,Taiwan,24.92N,122.36E
220707,2013-06-01,27.351,0.5329999999999999,Taipei,Taiwan,24.92N,122.36E
220708,2013-07-01,28.641,0.629,Taipei,Taiwan,24.92N,122.36E
220709,2013-08-01,28.805000000000003,0.499,Taipei,Taiwan,24.92N,122.36E
220710,2013-09-01,,,Taipei,Taiwan,24.92N,122.36E
